RegionID,SizeRank,RegionName,RegionType,StateName,1/31/1996,2/29/1996,3/31/1996,4/30/1996,5/31/1996,6/30/1996,7/31/1996,8/31/1996,9/30/1996,10/31/1996,11/30/1996,12/31/1996,1/31/1997,2/28/1997,3/31/1997,4/30/1997,5/31/1997,6/30/1997,7/31/1997,8/31/1997,9/30/1997,10/31/1997,11/30/1997,12/31/1997,1/31/1998,2/28/1998,3/31/1998,4/30/1998,5/31/1998,6/30/1998,7/31/1998,8/31/1998,9/30/1998,10/31/1998,11/30/1998,12/31/1998,1/31/1999,2/28/1999,3/31/1999,4/30/1999,5/31/1999,6/30/1999,7/31/1999,8/31/1999,9/30/1999,10/31/1999,11/30/1999,12/31/1999,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020
61,36,West Virginia,State,WV,60843,60848,60850,60861,60865,60877,60880,60861,60789,60751,60779,60863,61201,61550,61936,62122,62267,62388,62468,62633,62805,63040,63259,63535,63470,63297,63078,63035,63175,63361,63679,63956,64374,64626,64705,64562,64357,64282,64157,64265,64306,64419,64517,64541,64510,64458,64545,64670,64945,65258,65613,65822,65964,66142,66333,66618,66874,67196,67652,68233,68879,69167,69406,69540,69874,70132,70358,70563,70772,70984,71094,71167,71215,71414,71654,71902,72069,72243,72439,72702,72983,73358,73579,73759,73833,74102,74382,74760,75093,75430,75713,75930,76157,76329,76644,77022,77496,77955,78528,79039,79447,79782,80236,80862,81472,82058,82585,83109,83670,84314,84841,85411,85954,86626,87280,87634,87966,88203,88691,89160,89633,89705,89698,89602,89886,90158,90378,90631,91054,91590,91854,91916,91792,91894,92086,92376,92464,92467,92432,92493,92795,93111,93432,93545,93584,93632,93585,93604,93579,93602,93667,93644,93206,92668,92226,92125,92242,92198,92117,91755,91396,90988,90580,90216,89779,89420,89014,88780,88590,88549,88690,88886,89048,89129,89168,89215,89156,89023,88828,88659,88445,88217,87848,87588,87418,87415,87376,87327,87352,87422,87548,87608,87644,87675,87725,87756,87733,87710,87753,87811,87894,87963,88047,88106,88244,88433,88686,88896,89093,89265,89473,89670,89928,90193,90481,90717,90869,90923,90973,91075,91241,91392,91530,91709,91930,92191,92423,92649,92802,93031,93240,93504,93717,93938,94144,94325,94533,94705,94900,95073,95372,95612,95870,96034,96229,96381,96530,96656,96716,96761,96775,96864,96906,97009,97121,97336,97585,97894,98233,98631,99039,99515,100035,100465,100838,101163,101468,101689,101799,101895,101955,102006,102134,102257,102579,102921,103333,103694,104063,104418,104708,105002,105300,105625,105900,106194,106276,106373,106455,106592,106728,106889,107136,107361,107581,107762
38,37,Nebraska,State,NE,84218,84544,84758,85220,85549,85930,86313,86708,87062,87454,87919,88292,88633,88873,89318,89801,90372,90800,91176,91568,91998,92349,92621,93024,93594,94118,94396,94509,94859,95384,95975,96442,96912,97385,97803,98207,98461,98775,99143,99631,99939,100077,100236,100528,100850,101212,101544,101852,101956,102169,102411,102801,102972,103124,103209,103413,103604,103799,104057,104305,104761,105007,105220,105295,105566,105941,106322,106614,106878,107110,107348,107604,107877,108186,108506,108821,109172,109497,109799,110102,110435,110848,111226,111625,112003,112423,112839,113257,113687,114099,114572,115043,115629,116172,116734,117218,117693,118204,118686,119180,119652,120184,120727,121241,121559,121849,122133,122601,123049,123459,123889,124309,124763,125169,125562,125952,126357,126763,127122,127380,127689,128033,128372,128669,128933,129258,129426,129482,129575,129878,130205,130432,130580,130709,130742,130723,130581,130211,130026,129964,130016,129692,129434,129188,128877,128344,127759,127325,126954,126820,126703,126576,126209,125816,125382,124886,124445,124235,124470,124497,124655,124709,124978,125217,125644,126178,126630,127109,127554,127879,127761,128034,128000,127860,127016,126178,125358,124651,124010,123604,123416,123354,123187,122579,122196,121953,122117,122331,122401,122600,122686,122615,122115,121542,121463,121744,122198,122520,122934,123268,123810,124091,124624,125145,126237,127181,127676,127763,127751,128040,128310,128663,128944,129340,129642,129930,129917,130098,130535,131360,131998,132409,132726,133013,133290,133549,133836,134351,134940,135710,136421,137070,137725,138354,138951,139567,140133,140735,141381,141853,142363,142584,142808,142974,143436,144107,144939,145795,146691,147548,148285,149042,149801,150798,151971,153168,154079,154810,155517,156244,157059,157983,159018,160052,160940,161794,162446,163248,164193,165203,165976,166638,167292,167982,168759,169624,170473,171123,171771,172496,173378,174205,175026,175696,176345,176981,177564,178072,178665,179393,180189,180842,181346,181887,182549,183380
20,38,Idaho,State,ID,124336,124146,124070,123888,123760,123597,123447,123410,123410,123476,123556,123733,124068,124565,125001,125371,125796,126400,127043,127540,127970,128339,128662,128874,128899,128748,128629,128588,128581,128492,128513,128570,128759,128907,129132,129346,129533,129844,130112,130430,130471,130500,130327,130311,130262,130389,130599,130897,131241,131447,131627,131762,132161,132627,133089,133463,133768,134064,134371,134683,135201,135654,136329,136871,137345,137604,138006,138494,139022,139486,139814,140184,140388,140710,140931,141091,141243,141514,141826,142098,142373,142734,143153,143434,143697,143958,144069,144514,144934,145388,145590,145792,146148,146492,146866,147497,148143,148877,149607,150271,150933,151480,152207,152750,153253,153959,154941,156281,157561,159040,160640,161870,163324,164901,167204,169975,172774,176158,178552,180136,181410,183227,185452,188273,190944,194136,196010,197654,199092,198693,199350,199883,201661,201711,201696,201799,202463,202442,202685,202768,202881,203514,203857,204492,204595,205409,205494,204942,203210,201568,200121,198688,197226,195754,193992,191811,189448,186847,184504,182017,179890,178196,176515,174829,173091,171629,170447,169714,168610,167797,166532,165862,165133,163599,161569,159590,157760,155962,154131,152373,150944,149402,148234,146560,145151,144383,144279,144075,143946,143986,144325,144541,144696,145184,145782,147121,148382,149731,151052,152916,154819,156589,157911,159529,161456,163079,165001,166332,168082,169444,171027,172267,173327,174341,175408,176101,176441,177034,177629,178317,178648,179050,179179,179130,179278,179574,180182,180981,181860,182874,183666,184830,185800,186957,187915,189210,190261,191348,192349,193677,195561,197109,198645,199433,200729,201884,203322,204655,206320,208076,209693,211166,211998,213225,214428,216558,218313,220185,221972,223931,226075,228023,230241,232329,234687,237037,239500,242072,245169,248655,252145,254785,257060,259408,262294,265048,267847,270009,272507,274442,276616,278267,280229,282278,284505,286649,288609,290839,293094,295875,298422,301268,303807,306644,309361,312592
18,39,Hawaii,State,HI,246131,245235,244459,242877,241032,239013,236981,235649,234498,233299,231835,230577,229762,229084,228001,226572,225436,224718,224162,223205,222334,221864,221675,221338,220248,219044,218441,218599,219217,219889,220627,220539,220034,219049,218355,217620,217215,217008,216574,215922,214957,213804,212604,212160,212132,212541,213181,214143,215753,216913,218312,219172,220429,221734,222981,224355,225536,226820,227656,228627,229427,230254,230918,231875,233179,234542,235971,237049,238245,239396,240735,242281,243452,244921,246348,248209,249616,251132,253060,255592,258757,261417,264074,266513,269757,273123,276919,280203,283977,287328,290572,293936,297688,302947,308633,313624,318854,324219,330027,335853,341781,349082,356753,364319,370695,377212,383600,391375,397485,404469,411780,420809,430550,440224,450102,459591,468949,476993,484509,492161,500773,508906,514703,519669,522206,524372,526484,528497,531197,531888,533396,533311,533738,533376,533422,532574,531546,530709,530386,531073,531420,532087,531938,531534,529897,528103,527354,526551,527698,527295,523643,517609,512107,509631,506485,502259,497842,492060,487236,482203,477612,471930,468288,466207,463531,459398,455698,455376,456318,459753,460713,463251,463618,467027,469033,471251,472649,473645,475767,475251,474647,472566,471500,468703,467055,465667,464873,463030,460778,459765,457419,456887,456559,457380,458945,460199,462680,462726,463929,463562,465613,467178,470411,472418,474460,476055,477995,481096,481885,482848,483758,489257,494883,500519,504767,509781,513087,516273,517897,520081,522630,526993,530544,533099,533827,534099,535114,536287,538530,540004,542435,544447,547300,548832,550709,550787,551362,552822,554726,556069,557722,560150,562519,564517,566147,568787,571619,575985,580373,583942,586302,588987,591433,593491,595568,598350,602749,606333,609261,610003,612069,614794,618716,621817,624419,626995,629267,631037,631496,632120,633431,635869,637326,638056,638467,639085,639975,640847,641845,641282,640405,639784,640703,641418,641701,641969,642101,642368,642633,642872,643063,644426,646251,647853,648042,648194
28,40,Maine,State,ME,100033,99666,99436,98916,98531,98139,97854,97654,97570,97617,97653,97683,98088,98692,99314,99652,99914,100276,100606,100856,101067,101125,101419,101789,101597,101185,100653,100730,100909,101130,101328,101717,102205,102885,103268,103690,104264,105064,105991,106830,107665,108641,109780,110752,111418,111921,112753,113670,114798,115910,117007,117983,118737,119483,120167,121051,122096,123209,124344,125558,126862,128031,129147,130102,131387,132646,133984,135108,136280,137453,138791,140010,141281,142621,144136,145888,147268,148668,149911,151282,152595,153875,155236,156670,158035,159282,160430,161597,163023,164440,166018,168093,170392,172865,174522,176201,177567,179488,181509,183799,186363,189089,191820,193476,194814,195991,198114,200171,202842,205234,207521,209141,210381,211503,212652,213824,214960,215800,216533,217176,217537,217560,217555,217591,217851,218068,218245,218420,218603,218872,218965,218870,218632,218273,217838,217706,217629,217446,216763,216763,216694,216860,216280,216129,215950,215745,215331,214247,213256,211918,211172,209715,208550,207290,206594,205298,203756,202242,200557,199124,197031,195934,194884,194591,193946,193312,192682,192533,192154,191837,191901,192662,193523,193181,192232,191133,190508,189849,189057,188107,188084,188440,188739,188046,187366,186995,187043,186892,186677,186417,186052,185654,184996,184167,183427,183207,183259,183634,184084,184424,184615,184839,185672,186554,187274,187657,187914,187805,187643,187597,187590,187947,188170,188540,188484,188380,188329,188251,188172,188589,189298,189908,190175,190073,190262,190476,190687,190710,190678,191337,192433,193118,193586,193895,194762,195666,196194,196623,197057,198306,199538,200409,200844,201697,202421,203115,203341,204087,205330,206703,208216,209211,210251,211083,211974,213163,214531,216030,217540,218615,219486,220238,221014,221789,223075,224734,226486,227319,228203,229252,230599,231721,232516,233154,233798,234660,234848,235065,235075,235892,237004,238605,240003,240910,241762,242941,244505,246032,247872,249635,251615,253461,255123,256402,257832,259991
39,41,New Hampshire,State,NH,107277,106972,106765,106431,106413,106589,106895,107148,107371,107619,107909,108317,108751,109375,110043,110683,111065,111262,111394,111664,112113,112690,113320,113913,114536,115219,115950,116706,117370,118082,118857,119817,120820,121795,122630,123407,124138,124942,125920,127210,128580,130078,131427,132538,133506,134388,135813,137367,139242,140847,142461,143531,144614,145625,147065,148743,150502,152554,154354,156198,157808,159737,161586,163653,165912,168172,170274,172077,173930,175558,177264,178994,180820,182528,184108,185976,187565,189403,191188,193374,195502,197776,200028,202390,204664,206957,209354,211388,213575,215534,217706,219661,221873,224090,226029,227641,229335,231293,233301,235328,237542,239925,242082,244110,245870,247636,249622,251760,253880,256055,258176,260378,262055,263479,264888,266311,267810,269290,270656,271964,272957,273124,272906,272929,273199,273438,273055,272642,271973,270994,269967,268851,267845,266802,266309,265368,264936,264139,263710,263087,262400,261765,260546,259258,257484,256260,254608,253571,251402,249238,246945,244922,243046,241024,239557,237874,236752,235394,234316,232487,231041,229951,229024,227963,226718,225899,225519,225488,225385,224769,224104,223551,223412,223145,223146,223150,223399,222991,222112,221111,220323,220138,219715,219243,218040,216850,215242,214273,213426,213135,212637,212083,211538,210948,210281,209764,209998,210572,211525,211842,212035,212148,212601,213242,213745,214438,215641,216940,217968,218758,219543,220590,221689,222762,223630,224489,225199,225935,226340,226822,227068,227532,227910,228434,228899,229557,230392,230991,231822,232530,233632,234654,236058,237123,238199,238813,239384,239665,240126,241140,241951,242378,242546,243102,244136,245208,246088,247081,248332,249806,250979,251841,252947,255011,256964,258610,259335,260398,261810,263401,264910,266424,268381,270193,271800,272608,273725,274974,276548,278084,279303,280756,281870,282949,283502,284345,285222,285962,286264,286730,288298,290125,291650,291927,292307,292968,294277,295539,296916,298716,300862,303000,304437,305769,307606,310463
50,42,Rhode Island,State,RI,126717,126811,126806,126810,126646,126377,126132,126061,126244,126423,126543,126592,126736,126714,126771,126811,127228,127722,128170,128355,128257,128236,128362,128642,128948,129315,129628,129856,129916,130082,130346,130815,131337,131882,132244,132606,132739,133131,133516,134224,134965,136020,137147,138164,139030,139819,141073,142403,143988,145437,146987,148449,149795,150686,151503,152224,153173,154109,155175,156422,157842,159229,160746,162330,163912,165571,167249,169184,171058,173357,175486,177808,179814,181970,184043,186348,188900,191591,194447,197903,202007,205727,209008,211715,214792,217972,221512,224903,228415,231960,235742,238923,241795,244664,248093,251790,255235,258856,262235,265472,268968,272997,277144,280744,283730,287011,290306,293830,297592,300727,303306,305884,308309,310513,312242,314655,317521,320028,321884,322970,323538,324300,325358,326741,327024,327072,326076,324930,322910,321060,318893,317339,315765,314761,313651,312066,310945,308879,307930,306511,305641,304332,303556,302631,301292,298863,296462,293722,290753,287868,284549,281166,277615,274085,270338,266313,262204,258607,255065,252888,251107,249688,248164,247107,246760,246827,247227,247344,248200,248828,249689,249305,248928,248504,248465,248073,246956,245501,244080,243198,241916,240972,239517,238107,236223,234739,233082,231562,230107,228753,226915,225312,224165,222897,221795,220919,220404,219956,219968,220172,220391,220702,221717,222773,223264,224101,224758,225879,227092,228323,229460,230872,232515,234105,235013,235387,236097,236495,237899,239172,240528,241035,240792,240280,240048,240105,240516,241137,241774,242105,242217,242021,241999,242701,244086,245418,245770,246263,246927,248222,249852,252161,253568,254563,255053,255694,256484,257553,259855,261582,262832,263338,263809,264519,265581,267862,270407,273012,274832,276075,276882,278319,280619,283088,285309,286966,288635,289540,290432,291284,292443,293817,294823,295324,295204,295318,295601,295951,296558,297134,297918,298872,300400,300938,301243,301486,302798,304043,305374,306989,308489,310298,312080,313917,315519,318115
35,43,Montana,State,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133539,134160,134300,134733,134983,135462,135980,136347,136672,137111,137691,138397,138925,139086,139442,140031,140857,141457,141891,142526,143161,143849,144408,144849,145511,146237,147250,148079,148930,149669,150910,152375,154129,155356,156512,157293,158319,159453,160823,162458,164309,166274,167527,168401,168975,170318,171832,174453,176841,178826,180069,181073,182226,183229,184758,186660,188679,189953,191091,191741,192977,194472,196280,197947,199429,201004,202476,203634,204762,205951,207189,208046,208583,209315,210277,211055,211579,211942,212618,213271,213879,214483,215117,215846,216350,216004,215503,215240,215581,215888,215718,215574,215229,215147,214880,214774,214420,214238,213708,212974,211905,210933,209974,208999,208366,207767,207289,206603,206215,206121,206059,206172,205964,205750,205282,204916,204306,203476,202515,201539,200575,199566,198992,198473,198253,197871,197813,197833,197964,198025,198153,198532,198972,199497,199839,200259,200620,201159,201822,202448,203186,204081,205088,205938,206644,207377,208178,208964,209818,210607,211480,212335,213306,214259,215080,215982,216871,217885,218689,219423,220163,221248,222127,223105,223605,224206,224778,225504,226518,227297,228244,229139,230272,230943,231561,231847,232579,233225,234031,234571,234953,235393,235877,236463,236734,237348,238308,239484,240462,241220,242180,243315,244449,245614,246668,247633,248627,249618,250557,251713,253000,254524,255695,256464,257366,258473,260048,261848,263709,265374,266256,267163,268125,269442,270550,271815,273277,274639,275878,276702,277919,278795,280323,281345,282641,283647,284980,286407,287664,288939,290144,291622,292810,294401,295933
13,44,Delaware,State,DE,133208,133151,133091,132947,133064,133334,133799,134176,134650,135090,135426,135599,135754,136071,136562,137183,137541,137693,137670,137767,137711,137730,137845,138191,138572,138839,139035,139218,139283,139396,139412,139584,139905,140313,140872,141501,142128,142767,143342,143983,144693,145458,146300,146987,147620,148172,148770,149366,150033,150760,151530,152339,153148,153968,154791,155583,156337,157045,157890,158627,159451,160117,160885,161571,162306,162989,163651,164379,165216,166145,167061,168028,168962,169960,170983,172019,172987,174049,175161,176367,177442,178605,179746,181043,182482,184168,185914,187561,189091,190515,192042,193666,195529,197180,198583,199609,201106,202894,204817,206894,208975,211827,214702,217550,219965,222561,226094,230421,233777,236084,238028,240375,243572,245842,248011,250098,252999,255991,258419,260411,263027,265935,268749,270805,272199,273476,274941,276361,277404,278249,278491,278768,278502,278614,278462,278680,279002,279968,280353,280473,279905,279546,278876,277771,276174,274596,273836,273037,271932,269791,267623,265299,263463,261258,259737,258260,257209,255768,253882,252065,250080,248565,247331,246784,246252,246046,245557,244986,244524,244271,244023,243493,243141,242790,242117,240867,239611,238076,236439,235112,233619,232326,230419,228735,226674,225018,223808,222901,221721,220475,219531,218454,217344,215826,215135,214477,214583,214199,213710,212609,211754,210901,210430,210102,210027,210421,210944,211476,211455,211542,211808,212960,214240,215897,216999,218052,219167,219897,220406,220615,221707,222650,223445,223637,224008,224293,224749,225165,225653,226310,226993,228088,228599,229306,229762,230584,231145,231490,231817,232185,232596,233254,233996,234989,235931,237097,238376,239319,239991,240714,241525,242584,243496,243900,243707,242978,242656,242703,242967,243683,244615,245788,246577,246879,247030,248083,249934,251905,253282,254018,254714,255245,255752,256380,257407,258513,259777,260325,260893,260889,260460,259991,259702,259860,260005,259973,259852,259983,260247,260862,261342,262447,264242,266476,268748,270911
52,45,South Dakota,State,SD,86844,87249,87210,87269,87056,87078,87110,87134,87191,87216,87517,87682,88007,87940,87979,88086,88754,89220,89753,90130,90908,91689,92071,92629,92832,92663,92550,92940,93588,94362,95175,96230,96591,97004,97616,98466,99635,102185,105525,107953,108982,109319,109441,109999,110638,111713,112615,113210,113863,113696,112981,112290,112205,112469,112759,112872,113387,113599,113643,113719,113731,113605,113780,114225,115073,115421,115840,115949,115920,116068,116416,116789,116868,117190,117420,117783,118044,118580,119001,119378,119754,119880,120109,120459,121241,122038,122425,122690,122551,122744,122994,123675,124488,125483,126206,126739,126950,127326,127951,128596,129539,130438,131539,132285,132836,133322,134065,134854,135715,136457,137284,138208,139044,139788,140332,141121,141985,142866,143346,143723,144011,144456,144940,145378,145889,146292,146844,147090,147360,147428,147800,148269,148828,149214,149532,149900,150217,150617,150851,151270,151587,152061,152491,152960,153397,153784,154034,154187,154323,154498,154721,154949,155234,155495,155714,155751,155767,155656,155539,155273,154968,154582,154169,153720,153329,152974,152647,152500,152455,152539,152677,152963,153273,153444,153538,153586,153580,153514,153418,153271,153062,152807,152633,152391,152173,152185,152249,152381,152370,152466,152611,152736,152785,152890,152893,152996,153125,153258,153486,153755,154201,154651,155045,155511,156061,156677,157265,157786,158272,158764,159269,159753,160240,160650,161110,161543,161918,162206,162588,163032,163600,164082,164551,164959,165503,166096,166735,167229,167862,168578,169272,169900,170407,171109,171814,172627,173124,173650,174123,174893,175654,176379,177252,178195,179128,179798,180438,181158,182114,183085,184115,185110,186092,187080,187894,188704,189532,190504,191448,192297,193062,193710,194400,194921,195487,196024,196766,197522,198608,199653,200762,201657,202629,203689,204689,205588,206371,206969,207547,208071,208880,209629,210304,210767,211239,211793,212341,213026,213759,214631,215433,216256,216676,217137,217629,218416
3,46,Alaska,State,AK,127221,127649,127929,128612,129139,129759,130318,130766,131129,131271,131442,131613,131667,131776,131972,132286,132917,133194,133606,134047,134736,135586,136037,136537,136807,137176,137565,138252,138679,139511,140362,141357,142106,142816,144205,145508,147704,149304,150873,151359,151943,152395,152492,152742,152965,153889,154485,154939,154682,154267,153819,153567,153633,153770,154289,154749,155518,155976,156597,157384,158806,161191,164200,167249,169908,172254,174410,176000,177177,178194,179378,180659,181769,182457,182909,183536,183969,184304,184353,184959,185603,186314,187032,187794,188784,189335,189900,190291,191196,192446,194334,195910,197535,199028,200348,201510,201872,203153,204284,206002,207239,208811,210080,211391,212845,214382,216054,217566,219454,221258,223145,224853,226728,228120,229621,231147,232904,234806,236719,238801,240867,242279,243527,244638,246150,247826,249479,251354,253023,254476,255678,256981,258209,259430,260325,261411,262368,263315,264098,264628,265297,265959,266595,267041,267469,267522,267898,267913,268241,268311,268474,268710,268660,268772,268661,268349,267884,268439,269052,269506,268881,268468,267946,267359,266864,266367,266518,266773,267346,267188,267175,267407,268093,268366,268596,268901,269123,269046,268508,268240,267522,266931,265751,264752,264016,264043,264295,264520,264574,264797,264956,265366,265998,266778,267736,268620,269484,269507,269350,269051,269354,269894,270605,270585,271079,271492,272501,273167,273969,275477,276879,278371,279334,279933,280729,281517,281993,282572,283137,283593,283407,282938,283353,284439,285627,286795,287324,288341,289065,289672,290089,291403,293469,295387,296095,296071,295774,295781,296380,297319,298571,299755,300375,300106,299329,298572,298449,298396,298796,299106,299541,299643,299675,299383,299139,298960,299120,299562,299948,300259,301210,302857,303952,304118,303193,302468,301847,301205,301354,301559,302146,301825,301764,303533,305606,307212,307133,309656,312615,317083,317707,318117,317026,317302,316710,314076,311614,309899,309949,307930,305427,301706,300212,298611,297735,296168
37,47,North Dakota,State,ND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143371,142858,142620,142490,143077,143926,144804,145687,146653,147590,148186,148668,149045,150277,151643,152845,153085,153171,153321,153519,153719,154019,154846,155884,156971,157589,158322,158990,159729,160154,160584,161084,161593,162071,162617,163231,163961,164527,164897,165103,165276,165677,165983,166186,166206,166416,166622,166553,166489,166639,166959,166981,166804,166514,166223,166292,166438,166559,166310,166247,166307,166283,165972,165759,166010,166575,167377,167873,168458,168668,168972,169166,169253,169310,169545,169992,169983,169418,168872,168729,168773,168902,169080,169283,169679,170223,171054,171923,173102,174632,176102,177328,178352,179637,181228,183010,184824,186626,188297,189722,191000,192279,193611,194911,196379,197556,198900,200078,201258,202212,202881,203752,204631,205729,206802,208378,209837,211877,212820,213788,214306,215445,216845,218459,220272,221764,222814,223303,223603,223680,224295,224926,225864,226459,227073,227406,227268,227107,227157,227424,227771,228053,228415,228793,228807,228848,228552,228333,228464,228935,229538,229674,229873,229979,230347,230391,230607,230392,230680,230666,230797,230351,230093,230055,230021,229960,229879,230090,230516,230952,231084,231208,231358,231803,232253,232805,233404,234081,234463,234768,234868,235138,235433,235832,236047,236198,236174,235998
58,48,Vermont,State,VT,109314,109303,109215,109079,108894,108616,108300,108057,107950,108065,108257,108535,108826,108910,108985,108910,109101,109512,110079,110410,110655,110661,110841,110925,111098,111488,112124,113004,113594,114097,114497,115331,116086,116867,117236,117722,118170,118687,118957,119292,119885,120634,121511,122150,122887,123585,124484,125363,126285,127071,127943,128725,129546,130263,130963,131754,132610,133596,134497,135391,136137,137071,138024,139060,139977,140875,141829,142677,143545,144397,145528,146658,147890,148971,150108,151227,152239,153260,154173,154988,155623,156219,157151,158205,159317,160283,161266,162142,163028,163990,165167,167088,169210,171371,172588,173691,174823,176530,178196,179887,182089,184421,186584,187776,188863,190224,192191,194339,196468,198373,200241,202599,204470,206228,207899,210039,212369,214357,216061,217601,218829,220186,221936,223492,225054,226323,227791,229305,230473,231519,232520,233438,234197,235067,235387,235787,236034,236597,237016,236991,237232,237669,238275,238747,239611,239468,239317,238440,237849,237179,236500,236384,236032,235453,234753,234097,233538,233271,232913,232680,232484,232134,231442,230338,229470,228824,228231,227725,227293,227116,227259,227405,227546,227590,228019,228484,228736,228933,228933,229010,228699,228427,228061,227966,227678,227532,227293,227122,227030,227057,227347,227376,227315,227135,226898,226764,226699,226745,226788,226830,226904,226775,226532,226470,226671,226911,227161,227143,227089,226877,226736,226655,226606,226556,226571,226590,226603,226501,226286,226244,226347,226660,226913,227137,227336,227604,227854,228151,228427,228765,229044,229234,229334,229342,229300,229261,229127,229103,229124,229069,229115,229464,230175,230823,231128,231423,231818,232168,232480,232753,233209,233796,234325,234749,235206,235735,236580,237677,238588,239824,241036,242686,244037,245310,246307,247079,247482,248106,248661,248697,249061,249328,250190,250704,251270,251810,252391,253539,254621,255566,255997,256808,257397,258345,259060,259796,260381,261014,261766,262195,262817,263396,264322,265131,265962,266474
