,year,state,current dollars,GDP,GDP_area
1171,2017,West Virginia,2018,73099.25,Southeast
1172,2017,Wyoming,2018,37625.0,Rocky Mountain
1173,2018,Alaska,2018,54011.25,Far West
1174,2018,Alabama,2018,221126.25,Southeast
1175,2018,Arkansas,2018,128081.75,Southeast
1176,2018,Arizona,2018,346791.75,Southwest
1177,2018,California,2018,2968117.5,Far West
1178,2018,Colorado,2018,368795.25,Rocky Mountain
1179,2018,Connecticut,2018,274179.5,New England
1180,2018,District of Columbia,2018,140280.0,Mideast
1181,2018,Delaware,2018,74973.25,Mideast
1182,2018,Florida,2018,1036323.25,Southeast
1183,2018,Georgia,2018,588171.75,Southeast
1184,2018,Hawaii,2018,92027.0,Far West
1185,2018,Iowa,2018,190150.25,Plains
1186,2018,Idaho,2018,77004.0,Rocky Mountain
1187,2018,Illinois,2018,864587.25,Great Lakes
1188,2018,Indiana,2018,366707.0,Great Lakes
1189,2018,Kansas,2018,167042.0,Plains
1190,2018,Kentucky,2018,208339.75,Southeast
1191,2018,Louisiana,2018,252117.25,Southeast
1192,2018,Massachusetts,2018,567255.0,New England
1193,2018,Maryland,2018,412921.25,Mideast
1194,2018,Maine,2018,64350.5,New England
1195,2018,Michigan,2018,528008.5,Great Lakes
1196,2018,Minnesota,2018,368317.25,Plains
1197,2018,Missouri,2018,317749.5,Plains
1198,2018,Mississippi,2018,114107.0,Southeast
1199,2018,Montana,2018,48970.25,Rocky Mountain
1200,2018,North Carolina,2018,565800.75,Southeast
1201,2018,North Dakota,2018,54714.25,Plains
1202,2018,Nebraska,2018,122966.25,Plains
1203,2018,New Hampshire,2018,84712.0,New England
1204,2018,New Jersey,2018,624851.75,Mideast
1205,2018,New Mexico,2018,99434.75,Southwest
1206,2018,Nevada,2018,165803.25,Far West
1207,2018,New York,2018,1676350.25,Mideast
1208,2018,Ohio,2018,676192.5,Great Lakes
1209,2018,Oklahoma,2018,199975.75,Southwest
1210,2018,Oregon,2018,238683.75,Far West
1211,2018,Pennsylvania,2018,788537.75,Mideast
1212,2018,Rhode Island,2018,61020.75,New England
1213,2018,South Carolina,2018,230354.25,Southeast
1214,2018,South Dakota,2018,51581.25,Plains
1215,2018,Tennessee,2018,365601.75,Southeast
1216,2018,Texas,2018,1775796.5,Southwest
1217,2018,Utah,2018,177336.25,Rocky Mountain
1218,2018,Virginia,2018,534448.75,Southeast
1219,2018,Vermont,2018,33725.25,New England
1220,2018,Washington,2018,563150.5,Far West
1221,2018,Wisconsin,2018,336971.5,Great Lakes
1222,2018,West Virginia,2018,77477.0,Southeast
1223,2018,Wyoming,2018,39371.25,Rocky Mountain
1224,2019,Alaska,2019,55406.25,Far West
1225,2019,Alabama,2019,230968.25,Southeast
1226,2019,Arkansas,2019,133180.75,Southeast
1227,2019,Arizona,2019,366190.0,Southwest
1228,2019,California,2019,3137469.0,Far West
1229,2019,Colorado,2019,390284.0,Rocky Mountain
1230,2019,Connecticut,2019,285640.25,New England
1231,2019,District of Columbia,2019,146194.5,Mideast
1232,2019,Delaware,2019,75415.25,Mideast
1233,2019,Florida,2019,1093350.75,Southeast
1234,2019,Georgia,2019,616333.25,Southeast
1235,2019,Hawaii,2019,97281.5,Far West
1236,2019,Iowa,2019,194788.5,Plains
1237,2019,Idaho,2019,80911.0,Rocky Mountain
1238,2019,Illinois,2019,897123.75,Great Lakes
1239,2019,Indiana,2019,377104.5,Great Lakes
1240,2019,Kansas,2019,173142.25,Plains
1241,2019,Kentucky,2019,214671.5,Southeast
1242,2019,Louisiana,2019,263856.5,Southeast
1243,2019,Massachusetts,2019,595558.75,New England
1244,2019,Maryland,2019,428338.5,Mideast
1245,2019,Maine,2019,67518.5,New England
1246,2019,Michigan,2019,541550.75,Great Lakes
1247,2019,Minnesota,2019,380855.0,Plains
1248,2019,Missouri,2019,332082.0,Plains
1249,2019,Mississippi,2019,118779.75,Southeast
1250,2019,Montana,2019,52169.25,Rocky Mountain
1251,2019,North Carolina,2019,587711.0,Southeast
1252,2019,North Dakota,2019,57036.5,Plains
1253,2019,Nebraska,2019,127036.75,Plains
1254,2019,New Hampshire,2019,88594.75,New England
1255,2019,New Jersey,2019,644841.5,Mideast
1256,2019,New Mexico,2019,104001.25,Southwest
1257,2019,Nevada,2019,177614.75,Far West
1258,2019,New York,2019,1731910.5,Mideast
1259,2019,Ohio,2019,698458.0,Great Lakes
1260,2019,Oklahoma,2019,206058.0,Southwest
1261,2019,Oregon,2019,251604.5,Far West
1262,2019,Pennsylvania,2019,813513.5,Mideast
1263,2019,Rhode Island,2019,63541.0,New England
1264,2019,South Carolina,2019,246309.0,Southeast
1265,2019,South Dakota,2019,53305.75,Plains
1266,2019,Tennessee,2019,380137.75,Southeast
1267,2019,Texas,2019,1886956.0,Southwest
1268,2019,Utah,2019,188501.25,Rocky Mountain
1269,2019,Virginia,2019,554211.25,Southeast
1270,2019,Vermont,2019,34785.0,New England
1271,2019,Washington,2019,599607.5,Far West
1272,2019,Wisconsin,2019,347306.0,Great Lakes
1273,2019,West Virginia,2019,78189.5,Southeast
1274,2019,Wyoming,2019,39646.25,Rocky Mountain
