GEOID,year,name,parent-location,population,poverty-rate,renter-occupied-households,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,pct-multiple,pct-other,eviction-filings,evictions,eviction-rate,eviction-filing-rate,low-flag,imputed,subbed
5170112,2016,Saluda,Virginia,629,11.21,54.84,20.71,,42292,140400,,64.07,32.43,2.86,0,0,0,0.64,0,0.62,0.62,1.12,1.12,0,0,0
5170256,2000,Sandston,Virginia,,,847.86,,,,,,,,,,,,,,107.18,56.68,6.69,12.64,0,0,0
5170256,2001,Sandston,Virginia,,,887.29,,,,,,,,,,,,,,133.23,69.68,7.85,15.02,0,0,0
5170256,2002,Sandston,Virginia,,,925.13,,,,,,,,,,,,,,264.16,78.63,8.5,28.55,0,0,0
5170256,2003,Sandston,Virginia,,,965.56,,,,,,,,,,,,,,342.87,108.6,11.25,35.51,0,0,0
5170256,2004,Sandston,Virginia,,,1004,,,,,,,,,,,,,,422.04,113.31,11.29,42.04,0,0,0
5170256,2005,Sandston,Virginia,,,1043.43,,,,,,,,,,,,,,340.24,84.11,8.06,32.61,0,0,0
5170256,2006,Sandston,Virginia,,,1080.7,,,,,,,,,,,,,,307.7,82.86,7.67,28.47,0,0,0
5170256,2007,Sandston,Virginia,,,1120.14,,,,,,,,,,,,,,236.15,93.67,8.36,21.08,0,0,0
5170256,2008,Sandston,Virginia,,,1159.57,,,,,,,,,,,,,,206.55,120.39,10.38,17.81,0,0,0
5170256,2009,Sandston,Virginia,,,1198.41,,,,,,,,,,,,,,169.06,101.77,8.49,14.11,0,0,0
5170256,2010,Sandston,Virginia,7571,15.03,1236.85,42.61,953,47838,153500,40.3,58.9,32.44,4.74,0.75,1.25,0.03,1.81,0.08,315.68,112.5,9.1,25.52,1,0,0
5170256,2011,Sandston,Virginia,7317,14.23,1251.96,38.49,920,46890,139100,33,55.8,37.2,3.13,1.6,0.14,0,2.13,0,286.19,121.02,9.67,22.86,1,0,0
5170256,2012,Sandston,Virginia,7317,14.23,1269.66,38.49,920,46890,139100,33,55.8,37.2,3.13,1.6,0.14,0,2.13,0,370.62,112.27,8.84,29.19,1,0,0
5170256,2013,Sandston,Virginia,7317,14.23,1286.35,38.49,920,46890,139100,33,55.8,37.2,3.13,1.6,0.14,0,2.13,0,323.4,105.1,8.17,25.14,1,0,0
5170256,2014,Sandston,Virginia,7317,14.23,1301.46,38.49,920,46890,139100,33,55.8,37.2,3.13,1.6,0.14,0,2.13,0,363.1,114.28,8.78,27.9,1,0,0
5170256,2015,Sandston,Virginia,7317,14.23,1319.17,38.49,920,46890,139100,33,55.8,37.2,3.13,1.6,0.14,0,2.13,0,356.93,80.65,6.11,27.06,0,0,0
5170256,2016,Sandston,Virginia,7317,14.23,1334.28,38.49,920,46890,139100,33,55.8,37.2,3.13,1.6,0.14,0,2.13,0,293.05,82.27,6.17,21.96,0,0,0
5170296,2000,Sandy Level,Virginia,689,21.45,35.48,17.58,429,20089,64200,24.4,25.25,73.15,0.58,0.15,0,0,0.87,0,0,0,0,0,0,0,0
5170296,2001,Sandy Level,Virginia,689,21.45,37.12,17.58,429,20089,64200,24.4,25.25,73.15,0.58,0.15,0,0,0.87,0,0.55,0.55,1.47,1.47,0,0,0
5170296,2002,Sandy Level,Virginia,689,21.45,38.75,17.58,429,20089,64200,24.4,25.25,73.15,0.58,0.15,0,0,0.87,0,0.55,0,0,1.41,0,0,0
5170296,2003,Sandy Level,Virginia,689,21.45,40.39,17.58,429,20089,64200,24.4,25.25,73.15,0.58,0.15,0,0,0.87,0,0.55,0.55,1.35,1.35,0,0,0
5170296,2004,Sandy Level,Virginia,689,21.45,42.03,17.58,429,20089,64200,24.4,25.25,73.15,0.58,0.15,0,0,0.87,0,1.64,0.55,1.3,3.9,0,0,0
5170296,2005,Sandy Level,Virginia,313,35.62,43.66,22.42,786,21523,60700,33.6,21.09,78.91,0,0,0,0,0,0,0,0,0,0,0,0,0
5170296,2006,Sandy Level,Virginia,313,35.62,44.76,22.42,786,21523,60700,33.6,21.09,78.91,0,0,0,0,0,0,1.64,1.09,2.44,3.66,0,0,0
5170296,2007,Sandy Level,Virginia,313,35.62,46.39,22.42,786,21523,60700,33.6,21.09,78.91,0,0,0,0,0,0,0.55,0.55,1.18,1.18,0,0,0
5170296,2008,Sandy Level,Virginia,313,35.62,48.03,22.42,786,21523,60700,33.6,21.09,78.91,0,0,0,0,0,0,2.73,2.73,5.68,5.68,0,0,0
5170296,2009,Sandy Level,Virginia,313,35.62,49.67,22.42,786,21523,60700,33.6,21.09,78.91,0,0,0,0,0,0,2.73,2.73,5.49,5.49,0,0,0
5170296,2010,Sandy Level,Virginia,484,36.84,51.31,22.62,854,33161,61900,33.9,35.33,62.19,0.83,0,0,0,1.65,0,2.73,2.18,4.26,5.32,1,0,0
5170296,2011,Sandy Level,Virginia,406,11.83,51.85,27.62,581,31750,57700,21,32.27,65.27,2.46,0,0,0,0,0,2.18,2.18,4.21,4.21,1,0,0
5170296,2012,Sandy Level,Virginia,406,11.83,52.4,27.62,581,31750,57700,21,32.27,65.27,2.46,0,0,0,0,0,0.55,0.55,1.04,1.04,1,0,0
5170296,2013,Sandy Level,Virginia,406,11.83,52.94,27.62,581,31750,57700,21,32.27,65.27,2.46,0,0,0,0,0,1.09,1.09,2.06,2.06,1,0,0
5170296,2014,Sandy Level,Virginia,406,11.83,53.49,27.62,581,31750,57700,21,32.27,65.27,2.46,0,0,0,0,0,1.64,1.64,3.06,3.06,1,0,0
5170296,2015,Sandy Level,Virginia,406,11.83,54.04,27.62,581,31750,57700,21,32.27,65.27,2.46,0,0,0,0,0,1.09,1.09,2.02,2.02,1,0,0
5170296,2016,Sandy Level,Virginia,406,11.83,54.58,27.62,581,31750,57700,21,32.27,65.27,2.46,0,0,0,0,0,1.09,1.09,2,2,1,0,0
5170352,2000,Sanford,Virginia,,,18.95,,,,,,,,,,,,,,0,0,0,0,0,0,0
5170352,2001,Sanford,Virginia,,,19.23,,,,,,,,,,,,,,0,0,0,0,0,0,0
5170352,2002,Sanford,Virginia,,,19.52,,,,,,,,,,,,,,0.28,0.28,1.45,1.45,0,0,0
5170352,2003,Sanford,Virginia,,,19.8,,,,,,,,,,,,,,0.57,0.57,2.86,2.86,0,0,0
5170352,2004,Sanford,Virginia,,,20.08,,,,,,,,,,,,,,0,0,0,0,0,0,0
5170352,2005,Sanford,Virginia,,,20.37,,,,,,,,,,,,,,1.41,0.57,2.78,6.94,0,0,0
5170352,2006,Sanford,Virginia,,,20.65,,,,,,,,,,,,,,0.85,0.28,1.37,4.11,0,0,0
5170352,2007,Sanford,Virginia,,,20.93,,,,,,,,,,,,,,0.28,0.28,1.35,1.35,0,0,0
5170352,2008,Sanford,Virginia,,,21.21,,,,,,,,,,,,,,0,0,0,0,0,0,0
5170352,2009,Sanford,Virginia,,,21.5,,,,,,,,,,,,,,0.85,0.85,3.95,3.95,0,0,0
5170352,2010,Sanford,Virginia,212,15.25,21.78,20.62,,33750,71000,,85.38,9.91,3.77,0,0.47,0,0.47,0,0,0,0,0,1,0,0
5170352,2011,Sanford,Virginia,169,0,22.35,45.31,,53214,,,64.5,26.04,0,0,0,0,9.47,0,0.57,0.28,1.27,2.53,1,0,0
5170352,2012,Sanford,Virginia,169,0,22.63,45.31,,53214,,,64.5,26.04,0,0,0,0,9.47,0,0.28,0.28,1.25,1.25,1,0,0
5170352,2013,Sanford,Virginia,169,0,23.19,45.31,,53214,,,64.5,26.04,0,0,0,0,9.47,0,1.13,0.57,2.44,4.88,1,0,0
5170352,2014,Sanford,Virginia,169,0,23.76,45.31,,53214,,,64.5,26.04,0,0,0,0,9.47,0,1.13,1.13,4.76,4.76,0,0,0
5170352,2015,Sanford,Virginia,169,0,24.04,45.31,,53214,,,64.5,26.04,0,0,0,0,9.47,0,1.13,0,0,4.71,0,0,0
5170352,2016,Sanford,Virginia,169,0,24.61,45.31,,53214,,,64.5,26.04,0,0,0,0,9.47,0,0.85,0.85,3.45,3.45,0,0,0
5170520,2000,Savage Town,Virginia,,,11.82,,,,,,,,,,,,,,0.2,0.2,1.68,1.68,0,0,0
5170520,2001,Savage Town,Virginia,,,11.82,,,,,,,,,,,,,,0.2,0.2,1.68,1.68,0,0,0
5170520,2002,Savage Town,Virginia,,,11.82,,,,,,,,,,,,,,0.2,0.2,1.68,1.68,0,0,0
5170520,2003,Savage Town,Virginia,,,11.72,,,,,,,,,,,,,,0.1,0.1,0.85,0.85,0,0,0
5170520,2004,Savage Town,Virginia,,,11.72,,,,,,,,,,,,,,0.1,0.1,0.85,0.85,0,0,0
5170520,2005,Savage Town,Virginia,,,11.72,,,,,,,,,,,,,,0.3,0.1,0.85,2.54,0,0,0
5170520,2006,Savage Town,Virginia,,,11.72,,,,,,,,,,,,,,0.4,0.2,1.69,3.39,0,0,0
5170520,2007,Savage Town,Virginia,,,11.72,,,,,,,,,,,,,,0.1,0.1,0.85,0.85,0,0,0
5170520,2008,Savage Town,Virginia,,,11.62,,,,,,,,,,,,,,0.3,0.3,2.56,2.56,0,0,0
5170520,2009,Savage Town,Virginia,,,11.62,,,,,,,,,,,,,,0.4,0.4,3.42,3.42,0,0,0
5170520,2010,Savage Town,Virginia,78,45.68,11.62,39.39,651,68594,,50,0,92.31,7.69,0,0,0,0,0,0.2,0.2,1.71,1.71,1,0,0
5170520,2011,Savage Town,Virginia,90,0,11.72,100,,,,,0,100,0,0,0,0,0,0,0.5,0,0,4.24,1,0,0
5170520,2012,Savage Town,Virginia,90,0,11.82,100,,,,,0,100,0,0,0,0,0,0,0.5,0.5,4.2,4.2,1,0,0
5170520,2013,Savage Town,Virginia,90,0,12.01,100,,,,,0,100,0,0,0,0,0,0,0.3,0.2,1.65,2.48,1,0,0
5170520,2014,Savage Town,Virginia,90,0,12.11,100,,,,,0,100,0,0,0,0,0,0,0.5,0.2,1.64,4.1,0,0,0
5170520,2015,Savage Town,Virginia,90,0,12.21,100,,,,,0,100,0,0,0,0,0,0,0.79,0.1,0.81,6.5,0,0,0
5170520,2016,Savage Town,Virginia,90,0,12.31,100,,,,,0,100,0,0,0,0,0,0,1.19,0,0,9.68,0,0,0
5170528,2000,Savageville,Virginia,,,12.3,,,,,,,,,,,,,,0.15,0.15,1.19,1.19,0,0,0
5170528,2001,Savageville,Virginia,,,12.43,,,,,,,,,,,,,,0.27,0.27,2.17,2.17,0,0,0
5170528,2002,Savageville,Virginia,,,12.47,,,,,,,,,,,,,,0.15,0.15,1.17,1.17,0,0,0
5170528,2003,Savageville,Virginia,,,12.59,,,,,,,,,,,,,,0.19,0.19,1.48,1.48,0,0,0
5170528,2004,Savageville,Virginia,,,12.63,,,,,,,,,,,,,,0.21,0.21,1.65,1.65,0,0,0
5170528,2005,Savageville,Virginia,,,12.76,,,,,,,,,,,,,,0.33,0.21,1.63,2.6,0,0,0
5170528,2006,Savageville,Virginia,,,12.88,,,,,,,,,,,,,,0.79,0.38,2.91,6.16,0,0,0
5170528,2007,Savageville,Virginia,,,12.92,,,,,,,,,,,,,,0.23,0.23,1.78,1.78,0,0,0
5170528,2008,Savageville,Virginia,,,13.05,,,,,,,,,,,,,,0.23,0.23,1.76,1.76,0,0,0
5170528,2009,Savageville,Virginia,,,13.09,,,,,,,,,,,,,,0.44,0.38,2.87,3.34,0,0,0
5170528,2010,Savageville,Virginia,175,0,13.21,22.67,,78125,123300,50,21.14,77.71,0,0,0.57,0,0.57,0,0.54,0.54,4.09,4.09,1,0,0
5170528,2011,Savageville,Virginia,63,0,13.36,23.26,,,,,0,100,0,0,0,0,0,0,0.23,0.06,0.47,1.72,1,0,0
5170528,2012,Savageville,Virginia,63,0,13.5,23.26,,,,,0,100,0,0,0,0,0,0,0.62,0.62,4.62,4.62,1,0,0
5170528,2013,Savageville,Virginia,63,0,13.79,23.26,,,,,0,100,0,0,0,0,0,0,0.52,0.46,3.33,3.78,1,0,0
5170528,2014,Savageville,Virginia,63,0,13.94,23.26,,,,,0,100,0,0,0,0,0,0,1.08,0.67,4.8,7.78,0,0,0
5170528,2015,Savageville,Virginia,63,0,14.09,23.26,,,,,0,100,0,0,0,0,0,0,0.9,0.33,2.37,6.38,0,0,0
5170528,2016,Savageville,Virginia,63,0,14.23,23.26,,,,,0,100,0,0,0,0,0,0,0.63,0.15,1.02,4.4,0,0,0
5170576,2000,Saxis,Virginia,337,19.88,26.71,14.19,392,18125,40500,25,97.63,0.89,0.89,0,0,0,0.3,0.3,0,0,0,0,0,0,0
5170576,2001,Saxis,Virginia,337,19.88,27.11,14.19,392,18125,40500,25,97.63,0.89,0.89,0,0,0,0.3,0.3,0,0,0,0,0,0,0
5170576,2002,Saxis,Virginia,337,19.88,27.51,14.19,392,18125,40500,25,97.63,0.89,0.89,0,0,0,0.3,0.3,0.4,0.4,1.45,1.45,0,0,0
5170576,2003,Saxis,Virginia,337,19.88,27.91,14.19,392,18125,40500,25,97.63,0.89,0.89,0,0,0,0.3,0.3,0.8,0.8,2.86,2.86,0,0,0
5170576,2004,Saxis,Virginia,337,19.88,28.31,14.19,392,18125,40500,25,97.63,0.89,0.89,0,0,0,0.3,0.3,0,0,0,0,0,0,0
5170576,2005,Saxis,Virginia,341,22.22,28.7,25,571,26875,92300,44.2,100,0,0,0,0,0,0,0,1.99,0.8,2.78,6.94,0,0,0
5170576,2006,Saxis,Virginia,341,22.22,29.1,25,571,26875,92300,44.2,100,0,0,0,0,0,0,0,1.2,0.4,1.37,4.11,0,0,0
5170576,2007,Saxis,Virginia,341,22.22,29.5,25,571,26875,92300,44.2,100,0,0,0,0,0,0,0,0.4,0.4,1.35,1.35,0,0,0
5170576,2008,Saxis,Virginia,341,22.22,29.9,25,571,26875,92300,44.2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5170576,2009,Saxis,Virginia,341,22.22,30.3,25,571,26875,92300,44.2,100,0,0,0,0,0,0,0,1.2,1.2,3.95,3.95,0,0,0
5170576,2010,Saxis,Virginia,241,19.48,30.7,20.51,475,31771,103200,16.3,97.51,0.41,0,0,0,0,2.07,0,0,0,0,0,1,0,0
5170576,2011,Saxis,Virginia,198,10.91,31.49,21.1,650,32917,106900,16.7,97.98,0,0,0,0,0,2.02,0,0.8,0.4,1.27,2.53,1,0,0
5170576,2012,Saxis,Virginia,198,10.91,31.89,21.1,650,32917,106900,16.7,97.98,0,0,0,0,0,2.02,0,0.4,0.4,1.25,1.25,1,0,0
5170576,2013,Saxis,Virginia,198,10.91,32.69,21.1,650,32917,106900,16.7,97.98,0,0,0,0,0,2.02,0,1.59,0.8,2.44,4.88,1,0,0
5170576,2014,Saxis,Virginia,198,10.91,33.49,21.1,650,32917,106900,16.7,97.98,0,0,0,0,0,2.02,0,1.59,1.59,4.76,4.76,0,0,0
5170576,2015,Saxis,Virginia,198,10.91,33.89,21.1,650,32917,106900,16.7,97.98,0,0,0,0,0,2.02,0,1.59,0,0,4.71,0,0,0
5170576,2016,Saxis,Virginia,198,10.91,34.68,21.1,650,32917,106900,16.7,97.98,0,0,0,0,0,2.02,0,1.2,1.2,3.45,3.45,0,0,0
5170704,2000,Schuyler,Virginia,,,16.05,,,,,,,,,,,,,,0,0,0,0,0,0,0
5170704,2001,Schuyler,Virginia,,,16.63,,,,,,,,,,,,,,0.76,0.76,4.6,4.6,0,0,0
5170704,2002,Schuyler,Virginia,,,17.39,,,,,,,,,,,,,,0.57,0.38,2.2,3.3,0,0,0
5170704,2003,Schuyler,Virginia,,,17.96,,,,,,,,,,,,,,0.76,0.57,3.19,4.26,0,0,0
5170704,2004,Schuyler,Virginia,,,18.73,,,,,,,,,,,,,,1.72,1.72,9.18,9.18,0,0,0
5170704,2005,Schuyler,Virginia,,,19.3,,,,,,,,,,,,,,0.76,0.57,2.97,3.96,0,0,0
5170704,2006,Schuyler,Virginia,,,19.88,,,,,,,,,,,,,,3.06,2.1,10.58,15.38,0,0,0
5170704,2007,Schuyler,Virginia,,,20.64,,,,,,,,,,,,,,1.15,1.15,5.56,5.56,0,0,0
5170704,2008,Schuyler,Virginia,,,21.21,,,,,,,,,,,,,,0.57,0.57,2.7,2.7,0,0,0
5170704,2009,Schuyler,Virginia,,,21.98,,,,,,,,,,,,,,0.96,0.96,4.35,4.35,0,0,0
5170704,2010,Schuyler,Virginia,298,18.75,22.55,26.19,,32167,126300,50,91.95,1.68,1.01,0.34,0.34,0,2.68,2.01,1.15,0.96,4.24,5.08,0,0,0
5170704,2011,Schuyler,Virginia,101,0,22.55,60,,25694,,,100,0,0,0,0,0,0,0,0.96,0.96,4.24,4.24,0,0,0
5170704,2012,Schuyler,Virginia,101,0,22.55,60,,25694,,,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5170704,2013,Schuyler,Virginia,101,0,22.55,60,,25694,,,100,0,0,0,0,0,0,0,0.38,0.38,1.69,1.69,1,0,0
5170704,2014,Schuyler,Virginia,101,0,,60,,25694,,,100,0,0,0,0,0,0,0,,,,,0,0,0
5170704,2015,Schuyler,Virginia,101,0,,60,,25694,,,100,0,0,0,0,0,0,0,,,,,0,0,0
5170704,2016,Schuyler,Virginia,101,0,,60,,25694,,,100,0,0,0,0,0,0,0,,,,,0,0,0
5170715,2000,Scotland,Virginia,,,37.58,,,,,,,,,,,,,,4.4,2.59,6.9,11.71,0,0,0
5170715,2001,Scotland,Virginia,,,38.28,,,,,,,,,,,,,,4.15,3.02,7.88,10.83,0,0,0
5170715,2002,Scotland,Virginia,,,38.76,,,,,,,,,,,,,,4.22,3.51,9.06,10.88,0,0,0
5170715,2003,Scotland,Virginia,,,39.47,,,,,,,,,,,,,,3.57,3.25,8.23,9.05,0,0,0
5170715,2004,Scotland,Virginia,,,40.01,,,,,,,,,,,,,,3,1.46,3.66,7.49,0,0,0
5170715,2005,Scotland,Virginia,,,40.71,,,,,,,,,,,,,,4.18,2.05,5.04,10.27,0,0,0
5170715,2006,Scotland,Virginia,,,41.36,,,,,,,,,,,,,,5.32,2.93,7.07,12.87,0,0,0
5170715,2007,Scotland,Virginia,,,41.9,,,,,,,,,,,,,,2.37,1.05,2.5,5.67,0,0,0
5170715,2008,Scotland,Virginia,,,42.6,,,,,,,,,,,,,,4.34,2.88,6.76,10.2,0,0,0
5170715,2009,Scotland,Virginia,,,43.08,,,,,,,,,,,,,,5.16,3.7,8.58,11.98,0,0,0
5170715,2010,Scotland,Virginia,203,61.54,43.79,32.95,,31750,165000,,64.04,33.5,0.49,0,0,0,1.97,0,3.54,2.67,6.1,8.08,0,0,0
5170715,2011,Scotland,Virginia,135,0,44.06,40.96,,43125,,,85.93,14.07,0,0,0,0,0,0,4.51,1.75,3.97,10.22,0,0,0
5170715,2012,Scotland,Virginia,135,0,44.5,40.96,,43125,,,85.93,14.07,0,0,0,0,0,0,3.91,2.79,6.27,8.78,0,0,0
5170715,2013,Scotland,Virginia,135,0,44.78,40.96,,43125,,,85.93,14.07,0,0,0,0,0,0,2.15,0.89,1.98,4.81,0,0,0
5170715,2014,Scotland,Virginia,135,0,45,40.96,,43125,,,85.93,14.07,0,0,0,0,0,0,2.49,1.15,2.56,5.53,0,0,0
5170715,2015,Scotland,Virginia,135,0,45.43,40.96,,43125,,,85.93,14.07,0,0,0,0,0,0,2.25,1.75,3.85,4.95,0,0,0
5170715,2016,Scotland,Virginia,135,0,45.71,40.96,,43125,,,85.93,14.07,0,0,0,0,0,0,2.25,1.24,2.72,4.92,0,0,0
5170752,2000,Scottsburg,Virginia,145,10.67,12.7,33.93,385,28750,62900,14.2,77.24,16.55,6.21,0,0,0,0,0,0.39,0.39,3.09,3.09,0,0,0
5170752,2001,Scottsburg,Virginia,145,10.67,12.7,33.93,385,28750,62900,14.2,77.24,16.55,6.21,0,0,0,0,0,0.79,0.79,6.19,6.19,0,0,0
5170752,2002,Scottsburg,Virginia,145,10.67,12.7,33.93,385,28750,62900,14.2,77.24,16.55,6.21,0,0,0,0,0,0.52,0.13,1.03,4.12,0,0,0
5170752,2003,Scottsburg,Virginia,145,10.67,12.57,33.93,385,28750,62900,14.2,77.24,16.55,6.21,0,0,0,0,0,0.52,0.52,4.17,4.17,0,0,0
5170752,2004,Scottsburg,Virginia,145,10.67,12.57,33.93,385,28750,62900,14.2,77.24,16.55,6.21,0,0,0,0,0,0.39,0.39,3.13,3.13,0,0,0
5170752,2005,Scottsburg,Virginia,126,23.68,12.57,58.18,618,33125,67500,35,92.06,7.94,0,0,0,0,0,0,0.26,0.26,2.08,2.08,0,0,0
5170752,2006,Scottsburg,Virginia,126,23.68,12.57,58.18,618,33125,67500,35,92.06,7.94,0,0,0,0,0,0,0.65,0.26,2.08,5.21,0,0,0
5170752,2007,Scottsburg,Virginia,126,23.68,12.57,58.18,618,33125,67500,35,92.06,7.94,0,0,0,0,0,0,0.13,0.13,1.04,1.04,0,0,0
5170752,2008,Scottsburg,Virginia,126,23.68,12.44,58.18,618,33125,67500,35,92.06,7.94,0,0,0,0,0,0,0.26,0.26,2.11,2.11,0,0,0
5170752,2009,Scottsburg,Virginia,126,23.68,12.44,58.18,618,33125,67500,35,92.06,7.94,0,0,0,0,0,0,0.39,0.39,3.16,3.16,0,0,0
5170752,2010,Scottsburg,Virginia,119,5.88,12.44,36.54,708,38750,125000,22.5,82.35,10.92,6.72,0,0,0,0,0,0.13,0.13,1.05,1.05,0,0,0
5170752,2011,Scottsburg,Virginia,120,3.12,12.57,34,538,38125,85800,32.5,69.17,20,10.83,0,0,0,0,0,0.26,0.26,2.08,2.08,0,0,0
5170752,2012,Scottsburg,Virginia,120,3.12,12.7,34,538,38125,85800,32.5,69.17,20,10.83,0,0,0,0,0,0.39,0.39,3.09,3.09,0,0,0
5170752,2013,Scottsburg,Virginia,120,3.12,12.97,34,538,38125,85800,32.5,69.17,20,10.83,0,0,0,0,0,0.13,0.13,1.01,1.01,0,0,0
5170752,2014,Scottsburg,Virginia,120,3.12,13.1,34,538,38125,85800,32.5,69.17,20,10.83,0,0,0,0,0,0.39,0.39,3,3,0,0,0
5170752,2015,Scottsburg,Virginia,120,3.12,13.23,34,538,38125,85800,32.5,69.17,20,10.83,0,0,0,0,0,0.65,0.52,3.96,4.95,0,0,0
5170752,2016,Scottsburg,Virginia,120,3.12,13.36,34,538,38125,85800,32.5,69.17,20,10.83,0,0,0,0,0,0.39,0.26,1.96,2.94,0,0,0
5170800,2000,Scottsville,Virginia,555,12.86,106.91,47.27,380,30903,99600,20.8,93.15,4.68,0.36,0.72,0.36,0,0.72,0,6.73,5.92,5.54,6.29,0,0,0
5170800,2001,Scottsville,Virginia,555,12.86,107.81,47.27,380,30903,99600,20.8,93.15,4.68,0.36,0.72,0.36,0,0.72,0,5.67,5.67,5.26,5.26,0,0,0
5170800,2002,Scottsville,Virginia,555,12.86,108.66,47.27,380,30903,99600,20.8,93.15,4.68,0.36,0.72,0.36,0,0.72,0,9.12,5.02,4.62,8.39,0,0,0
5170800,2003,Scottsville,Virginia,555,12.86,109.56,47.27,380,30903,99600,20.8,93.15,4.68,0.36,0.72,0.36,0,0.72,0,4.95,2.44,2.22,4.52,0,0,0
5170800,2004,Scottsville,Virginia,555,12.86,110.45,47.27,380,30903,99600,20.8,93.15,4.68,0.36,0.72,0.36,0,0.72,0,3.36,3.36,3.04,3.04,0,0,0
5170800,2005,Scottsville,Virginia,629,21.14,111.35,56.66,282,17125,275000,24.4,92.53,5.25,0.32,0,0,0,1.91,0,8.27,2.52,2.26,7.43,0,0,0
5170800,2006,Scottsville,Virginia,629,21.14,112.2,56.66,282,17125,275000,24.4,92.53,5.25,0.32,0,0,0,1.91,0,9.94,6.57,5.86,8.86,0,0,0
5170800,2007,Scottsville,Virginia,629,21.14,113.1,56.66,282,17125,275000,24.4,92.53,5.25,0.32,0,0,0,1.91,0,2.55,2.55,2.26,2.26,0,0,0
5170800,2008,Scottsville,Virginia,629,21.14,113.99,56.66,282,17125,275000,24.4,92.53,5.25,0.32,0,0,0,1.91,0,3.33,3.33,2.92,2.92,0,0,0
5170800,2009,Scottsville,Virginia,629,21.14,114.85,56.66,282,17125,275000,24.4,92.53,5.25,0.32,0,0,0,1.91,0,2.8,2.72,2.37,2.44,0,0,0
5170800,2010,Scottsville,Virginia,566,11.03,115.74,47.33,838,40521,250800,28,89.93,5.65,1.77,0,1.06,0,1.24,0.35,1.79,1.79,1.54,1.54,1,0,0
5170800,2011,Scottsville,Virginia,546,11.59,117.45,44.03,759,43036,206600,28.6,94.69,4.03,0.73,0.18,0.37,0,0,0,3.49,3.41,2.9,2.97,1,0,0
5170800,2012,Scottsville,Virginia,546,11.59,118.34,44.03,759,43036,206600,28.6,94.69,4.03,0.73,0.18,0.37,0,0,0,1.91,1.79,1.51,1.62,1,0,0
5170800,2013,Scottsville,Virginia,546,11.59,120.05,44.03,759,43036,206600,28.6,94.69,4.03,0.73,0.18,0.37,0,0,0,2.89,1.83,1.52,2.41,0,0,0
5170800,2014,Scottsville,Virginia,546,11.59,120.9,44.03,759,43036,206600,28.6,94.69,4.03,0.73,0.18,0.37,0,0,0,7.58,4.26,3.52,6.27,0,0,0
5170800,2015,Scottsville,Virginia,546,11.59,122.6,44.03,759,43036,206600,28.6,94.69,4.03,0.73,0.18,0.37,0,0,0,5.76,5.75,4.69,4.7,0,0,0
5170800,2016,Scottsville,Virginia,546,11.59,123.5,44.03,759,43036,206600,28.6,94.69,4.03,0.73,0.18,0.37,0,0,0,3.41,2.43,1.97,2.76,0,0,0
5171040,2000,Sedley,Virginia,,,45.84,,,,,,,,,,,,,,1.26,1.01,2.2,2.75,0,0,0
5171040,2001,Sedley,Virginia,,,46.09,,,,,,,,,,,,,,1.44,1.36,2.94,3.12,0,0,0
5171040,2002,Sedley,Virginia,,,46.07,,,,,,,,,,,,,,0.68,0.51,1.11,1.47,0,0,0
5171040,2003,Sedley,Virginia,,,46.32,,,,,,,,,,,,,,0.58,0.58,1.26,1.26,0,0,0
5171040,2004,Sedley,Virginia,,,46.39,,,,,,,,,,,,,,2.77,1.77,3.82,5.97,0,0,0
5171040,2005,Sedley,Virginia,,,46.64,,,,,,,,,,,,,,1.7,1.08,2.32,3.65,0,0,0
5171040,2006,Sedley,Virginia,,,46.81,,,,,,,,,,,,,,1.62,0.59,1.27,3.46,0,0,0
5171040,2007,Sedley,Virginia,,,46.88,,,,,,,,,,,,,,0.75,0.67,1.42,1.6,0,0,0
5171040,2008,Sedley,Virginia,,,47.13,,,,,,,,,,,,,,1.26,1.26,2.67,2.67,0,0,0
5171040,2009,Sedley,Virginia,,,47.12,,,,,,,,,,,,,,1.27,1.27,2.7,2.7,0,0,0
5171040,2010,Sedley,Virginia,470,0,47.37,18.13,297,60521,136200,10,86.6,11.7,0,0.21,0.43,0,1.06,0,1.02,1.02,2.16,2.16,1,0,0
5171040,2011,Sedley,Virginia,537,0,47.79,41.77,500,60417,125000,10,86.59,10.24,0,0,0,0,0,3.17,1.26,1.01,2.11,2.64,1,0,0
5171040,2012,Sedley,Virginia,537,0,48.31,41.77,500,60417,125000,10,86.59,10.24,0,0,0,0,0,3.17,0.94,0.86,1.77,1.95,1,0,0
5171040,2013,Sedley,Virginia,537,0,48.73,41.77,500,60417,125000,10,86.59,10.24,0,0,0,0,0,3.17,1.44,1.19,2.44,2.95,1,0,0
5171040,2014,Sedley,Virginia,537,0,48.98,41.77,500,60417,125000,10,86.59,10.24,0,0,0,0,0,3.17,1.27,1.11,2.26,2.6,0,0,0
5171040,2015,Sedley,Virginia,537,0,49.5,41.77,500,60417,125000,10,86.59,10.24,0,0,0,0,0,3.17,1.09,0.84,1.71,2.21,1,0,0
